name,confirmed,suspected,discharged,deceased,updatedAtDate
丽水,5,0,0,0,2020-01-28
金华,7,0,0,0,2020-01-28
衢州,5,0,0,0,2020-01-28
嘉兴,11,0,0,0,2020-01-28
宁波,17,0,0,0,2020-01-28
台州,22,0,0,0,2020-01-28
杭州,32,0,0,0,2020-01-28
温州,60,0,3,0,2020-01-28
绍兴,6,0,0,0,2020-01-27
丽水,3,0,0,0,2020-01-27
舟山,4,0,0,0,2020-01-27
衢州,5,0,0,0,2020-01-27
金华,5,0,0,0,2020-01-27
湖州,3,0,0,0,2020-01-27
嘉兴,8,0,0,0,2020-01-27
杭州,27,0,0,0,2020-01-27
宁波,13,0,0,0,2020-01-27
温州,32,0,1,0,2020-01-27
台州,22,0,0,0,2020-01-27
丽水,3,0,0,0,2020-01-26
温州,18,0,1,0,2020-01-26
宁波,13,0,0,0,2020-01-26
嘉兴,8,0,0,0,2020-01-26
绍兴,5,0,0,0,2020-01-26
金华,3,0,0,0,2020-01-26
衢州,3,0,0,0,2020-01-26
舟山,2,0,0,0,2020-01-26
湖州,1,0,0,0,2020-01-26
台州,21,0,0,0,2020-01-26
杭州,27,0,0,0,2020-01-26
绍兴,4,0,0,0,2020-01-25
金华,2,0,0,0,2020-01-25
舟山,2,0,0,0,2020-01-25
嘉兴,4,0,0,0,2020-01-25
衢州,2,0,0,0,2020-01-25
宁波,6,0,0,0,2020-01-25
杭州,12,0,0,0,2020-01-25
温州,10,0,1,0,2020-01-25
台州,20,0,0,0,2020-01-25
金华,1,0,0,0,2020-01-24
绍兴,1,0,0,0,2020-01-24
舟山,1,0,0,0,2020-01-24
衢州,2,0,0,0,2020-01-24
嘉兴,3,0,0,0,2020-01-24
宁波,5,0,0,0,2020-01-24
温州,6,0,1,0,2020-01-24
杭州,6,0,0,0,2020-01-24
台州,18,0,0,0,2020-01-24
