name,confirmed,suspected,discharged,deceased,updatedAtDate
境外输入人员,36.0,0.0,0.0,0.0,2020-03-11
平凉,9.0,0.0,9.0,0.0,2020-03-11
天水,12.0,0.0,12.0,0.0,2020-03-11
兰州,36.0,0.0,34.0,2.0,2020-03-11
定西,9.0,0.0,8.0,0.0,2020-03-11
甘南,8.0,0.0,8.0,0.0,2020-03-11
白银,4.0,0.0,4.0,0.0,2020-03-10
张掖,2.0,0.0,2.0,0.0,2020-03-10
临夏,3.0,0.0,3.0,0.0,2020-03-10
庆阳,3.0,0.0,3.0,0.0,2020-03-10
陇南,4.0,0.0,4.0,0.0,2020-03-10
金昌,1.0,0.0,1.0,0.0,2020-03-10
甘南,8.0,0.0,8.0,0.0,2020-03-10
天水,12.0,0.0,12.0,0.0,2020-03-10
兰州,36.0,0.0,34.0,2.0,2020-03-10
定西,9.0,0.0,8.0,0.0,2020-03-10
境外输入人员,34.0,0.0,0.0,0.0,2020-03-10
平凉,9.0,0.0,9.0,0.0,2020-03-10
张掖,2.0,0.0,2.0,0.0,2020-03-09
平凉,9.0,0.0,9.0,0.0,2020-03-09
待明确地区,0.0,0.0,1.0,0.0,2020-03-09
金昌,1.0,0.0,1.0,0.0,2020-03-09
临夏,3.0,0.0,3.0,0.0,2020-03-09
庆阳,3.0,0.0,3.0,0.0,2020-03-09
陇南,4.0,0.0,4.0,0.0,2020-03-09
白银,4.0,0.0,4.0,0.0,2020-03-09
甘南,8.0,0.0,8.0,0.0,2020-03-09
天水,12.0,0.0,12.0,0.0,2020-03-09
定西,9.0,0.0,8.0,0.0,2020-03-09
兰州,36.0,0.0,33.0,2.0,2020-03-09
境外输入人员,33.0,0.0,0.0,0.0,2020-03-09
白银,4.0,0.0,4.0,0.0,2020-03-08
金昌,1.0,0.0,1.0,0.0,2020-03-08
张掖,2.0,0.0,2.0,0.0,2020-03-08
临夏,3.0,0.0,3.0,0.0,2020-03-08
庆阳,3.0,0.0,3.0,0.0,2020-03-08
陇南,4.0,0.0,4.0,0.0,2020-03-08
甘南,8.0,0.0,8.0,0.0,2020-03-08
定西,9.0,0.0,8.0,0.0,2020-03-08
兰州,36.0,0.0,33.0,2.0,2020-03-08
境外输入人员,33.0,0.0,0.0,0.0,2020-03-08
天水,12.0,0.0,12.0,0.0,2020-03-08
平凉,9.0,0.0,9.0,0.0,2020-03-08
金昌,1.0,0.0,1.0,0.0,2020-03-07
境外输入人员,29.0,0.0,0.0,0.0,2020-03-07
定西,9.0,0.0,8.0,0.0,2020-03-07
天水,12.0,0.0,12.0,0.0,2020-03-07
平凉,9.0,0.0,9.0,0.0,2020-03-07
甘南,8.0,0.0,8.0,0.0,2020-03-07
白银,4.0,0.0,4.0,0.0,2020-03-07
陇南,4.0,0.0,4.0,0.0,2020-03-07
庆阳,3.0,0.0,3.0,0.0,2020-03-07
临夏,3.0,0.0,3.0,0.0,2020-03-07
张掖,2.0,0.0,2.0,0.0,2020-03-07
兰州,36.0,0.0,33.0,2.0,2020-03-07
张掖,2.0,0.0,2.0,0.0,2020-03-06
兰州,36.0,0.0,33.0,2.0,2020-03-06
天水,12.0,0.0,12.0,0.0,2020-03-06
临夏,3.0,0.0,3.0,0.0,2020-03-06
庆阳,3.0,0.0,3.0,0.0,2020-03-06
陇南,4.0,0.0,4.0,0.0,2020-03-06
白银,4.0,0.0,4.0,0.0,2020-03-06
甘南,8.0,0.0,8.0,0.0,2020-03-06
平凉,9.0,0.0,9.0,0.0,2020-03-06
定西,9.0,0.0,8.0,0.0,2020-03-06
金昌,1.0,0.0,1.0,0.0,2020-03-06
境外输入人员,28.0,0.0,0.0,0.0,2020-03-06
白银,4.0,0.0,4.0,0.0,2020-03-05
金昌,1.0,0.0,1.0,0.0,2020-03-05
张掖,2.0,0.0,2.0,0.0,2020-03-05
临夏,3.0,0.0,3.0,0.0,2020-03-05
庆阳,3.0,0.0,3.0,0.0,2020-03-05
陇南,4.0,0.0,4.0,0.0,2020-03-05
平凉,9.0,0.0,9.0,0.0,2020-03-05
甘南,8.0,0.0,8.0,0.0,2020-03-05
天水,12.0,0.0,12.0,0.0,2020-03-05
定西,9.0,0.0,8.0,0.0,2020-03-05
兰州,36.0,0.0,33.0,2.0,2020-03-05
境外输入人员,11.0,0.0,0.0,0.0,2020-03-05
兰州,36.0,0.0,33.0,2.0,2020-03-04
定西,9.0,0.0,8.0,0.0,2020-03-04
天水,12.0,0.0,12.0,0.0,2020-03-04
平凉,9.0,0.0,9.0,0.0,2020-03-04
