name,confirmed,suspected,discharged,deceased,updatedAtDate
吉安,22.0,0.0,20.0,0.0,2020-03-03
景德镇,6.0,0.0,5.0,0.0,2020-03-03
赣江新区,1.0,0.0,1.0,0.0,2020-03-03
宜春,106.0,0.0,105.0,0.0,2020-03-03
吉安,22.0,0.0,18.0,0.0,2020-03-02
赣江新区,1.0,0.0,1.0,0.0,2020-03-02
景德镇,6.0,0.0,4.0,0.0,2020-03-02
宜春,106.0,0.0,104.0,0.0,2020-03-02
赣州,76.0,0.0,72.0,1.0,2020-03-02
鹰潭,18.0,0.0,15.0,0.0,2020-03-02
抚州,72.0,0.0,65.0,0.0,2020-03-02
萍乡,33.0,0.0,25.0,0.0,2020-03-02
新余,130.0,0.0,121.0,0.0,2020-03-02
南昌,230.0,0.0,212.0,0.0,2020-03-02
九江,118.0,0.0,97.0,0.0,2020-03-02
上饶,123.0,0.0,116.0,0.0,2020-03-02
萍乡,33.0,0.0,25.0,0.0,2020-03-01
九江,118.0,0.0,94.0,0.0,2020-03-01
南昌,230.0,0.0,207.0,0.0,2020-03-01
上饶,123.0,0.0,111.0,0.0,2020-03-01
新余,130.0,0.0,120.0,0.0,2020-03-01
吉安,22.0,0.0,18.0,0.0,2020-03-01
抚州,72.0,0.0,65.0,0.0,2020-03-01
鹰潭,18.0,0.0,12.0,0.0,2020-03-01
赣州,76.0,0.0,71.0,1.0,2020-03-01
景德镇,6.0,0.0,3.0,0.0,2020-03-01
宜春,106.0,0.0,104.0,0.0,2020-03-01
赣江新区,1.0,0.0,1.0,0.0,2020-03-01
赣江新区,1.0,0.0,1.0,0.0,2020-02-29
景德镇,6.0,0.0,3.0,0.0,2020-02-29
赣州,76.0,0.0,70.0,1.0,2020-02-29
鹰潭,18.0,0.0,12.0,0.0,2020-02-29
吉安,22.0,0.0,15.0,0.0,2020-02-29
萍乡,33.0,0.0,24.0,0.0,2020-02-29
抚州,72.0,0.0,63.0,0.0,2020-02-29
宜春,106.0,0.0,96.0,0.0,2020-02-29
新余,130.0,0.0,120.0,0.0,2020-02-29
上饶,123.0,0.0,111.0,0.0,2020-02-29
九江,118.0,0.0,94.0,0.0,2020-02-29
南昌,230.0,0.0,202.0,0.0,2020-02-29
上饶,123.0,0.0,109.0,0.0,2020-02-28
景德镇,6.0,0.0,3.0,0.0,2020-02-28
鹰潭,18.0,0.0,12.0,0.0,2020-02-28
吉安,22.0,0.0,15.0,0.0,2020-02-28
萍乡,33.0,0.0,23.0,0.0,2020-02-28
宜春,106.0,0.0,96.0,0.0,2020-02-28
抚州,72.0,0.0,61.0,0.0,2020-02-28
赣州,76.0,0.0,63.0,1.0,2020-02-28
新余,130.0,0.0,118.0,0.0,2020-02-28
九江,118.0,0.0,91.0,0.0,2020-02-28
南昌,230.0,0.0,198.0,0.0,2020-02-28
赣江新区,1.0,0.0,1.0,0.0,2020-02-28
南昌,229.0,0.0,193.0,0.0,2020-02-27
九江,118.0,0.0,80.0,0.0,2020-02-27
抚州,72.0,0.0,61.0,0.0,2020-02-27
上饶,123.0,0.0,101.0,0.0,2020-02-27
新余,130.0,0.0,115.0,0.0,2020-02-27
赣州,76.0,0.0,61.0,1.0,2020-02-27
萍乡,33.0,0.0,20.0,0.0,2020-02-27
吉安,22.0,0.0,13.0,0.0,2020-02-27
鹰潭,18.0,0.0,11.0,0.0,2020-02-27
景德镇,6.0,0.0,3.0,0.0,2020-02-27
赣江新区,1.0,0.0,1.0,0.0,2020-02-27
宜春,106.0,0.0,95.0,0.0,2020-02-27
萍乡,33.0,0.0,18.0,0.0,2020-02-26
景德镇,6.0,0.0,3.0,0.0,2020-02-26
鹰潭,18.0,0.0,10.0,0.0,2020-02-26
吉安,22.0,0.0,13.0,0.0,2020-02-26
抚州,72.0,0.0,58.0,0.0,2020-02-26
赣江新区,1.0,0.0,0.0,0.0,2020-02-26
宜春,106.0,0.0,90.0,0.0,2020-02-26
新余,130.0,0.0,111.0,0.0,2020-02-26
上饶,123.0,0.0,101.0,0.0,2020-02-26
南昌,229.0,0.0,187.0,0.0,2020-02-26
九江,118.0,0.0,71.0,0.0,2020-02-26
